Trait	Marker	Chr	Pos	marker_F	p	marker_Rsq	add_F	add_p	dom_F	dom_p	marker_df	marker_MS	error_df	error_MS	model_df	model_MS	minorObs
CotColor	ss715579568	phavu.Chr02	47064250	9.24914	1.0379E-4	0.01273	15.01679	1.1277E-4	3.44851	0.06357	2	14320.35423	1114	1548.29056	8	65628.41972	491
CotColor	ss715579569	phavu.Chr02	47109955	8.02239	3.4751E-4	0.01117	15.87986	7.1914E-5	0.17674	0.67427	2	12470.86696	1105	1554.50736	8	64384.29119	475
CotColor	ss715579572	phavu.Chr02	47187003	8.21658	2.8686E-4	0.01139	15.32992	9.5757E-5	1.10184	0.29409	2	12801.49508	1113	1558.00755	8	64315.51217	489
CotColor	ss715579574	phavu.Chr02	47239868	7.58629	5.3411E-4	0.01055	11.66451	6.6006E-4	3.482	0.0623	2	11832.04	1110	1559.66166	8	63911.16678	466
CotColor	ss715579577	phavu.Chr02	47245656	0.04924	0.95196	6.8738E-5	0.08719	0.76784	0.01136	0.91512	2	77.68296	1119	1577.72944	8	61846.81352	17
CotColor	ss715579579	phavu.Chr02	47343692	0.45902	0.63202	6.4121E-4	0.33902	0.56051	0.57915	0.44681	2	723.91066	1118	1577.08811	8	61846.64083	95
CotColor	ss715579580	phavu.Chr02	47383563	7.15893	8.1426E-4	0.00994	14.32963	1.6162E-4	0.00109	0.97369	2	11172.33934	1112	1560.61625	8	63928.00902	484
CotColor	ss715579581	phavu.Chr02	47407070	7.53405	5.6241E-4	0.01044	14.91735	1.1883E-4	0.16202	0.68738	2	11688.90804	1108	1551.47766	8	64986.89363	481
CotColor	ss715579582	phavu.Chr02	47417553	9.73352	6.4446E-5	0.01338	19.09682	1.3581E-5	0.3808	0.5373	2	15098.32692	1117	1551.168	8	65476.24456	556
CotColor	ss715579583	phavu.Chr02	47422654	1.51883	0.21942	0.00212	0.37459	0.54064	2.66252	0.10302	2	2392.07169	1118	1574.93858	8	62173.50463	98
CotColor	ss715579586	phavu.Chr02	47428124	5.35119	0.00486	0.00742	10.68687	0.00111	0.02483	0.87482	2	8364.52809	1116	1563.11608	8	63730.74459	527
CotColor	ss715579587	phavu.Chr02	47434861	5.33197	0.00496	0.00739	10.55523	0.00119	0.11708	0.73229	2	8307.79482	1113	1558.1089	8	64274.83502	532
CotColor	ss715579591	phavu.Chr02	47462126	10.26001	3.8418E-5	0.01406	19.61091	1.0423E-5	0.91068	0.34014	2	15872.64982	1118	1547.04003	8	66049.68206	558
CotColor	ss715579592	phavu.Chr02	47476910	5.50696	0.00417	0.0077	10.99023	9.4553E-4	0.03326	0.85531	2	8633.09121	1110	1567.66773	8	62872.96792	533
CotColor	ss715579593	phavu.Chr02	47478669	0.81304	0.36742	5.6769E-4	0.81304	0.36742	NaN	NaN	1	1281.84597	1119	1576.60339	7	70541.85707	1
CotColor	ss715579594	phavu.Chr02	47481216	9.63297	7.1137E-5	0.01324	19.16095	1.3139E-5	0.12005	0.72904	2	14946.94003	1118	1551.64441	8	65402.39817	555
CotColor	ss715579596	phavu.Chr02	47492612	0.07782	0.78032	5.4277E-5	0.07782	0.78032	NaN	NaN	1	122.67871	1120	1576.34994	7	70677.40299	18
CotColor	ss715579597	phavu.Chr02	47495955	5.6205	0.00373	0.00776	11.02076	9.3007E-4	0.22786	0.63321	2	8749.35525	1116	1556.68526	8	64538.16256	532
CotColor	ss715579598	phavu.Chr02	47500350	0.61907	0.43156	4.3168E-4	0.61907	0.43156	NaN	NaN	1	974.91044	1119	1574.79122	7	70888.32614	2
CotColor	ss715579599	phavu.Chr02	47503665	9.39685	8.9733E-5	0.01294	18.81031	1.5742E-5	2.1301E-4	0.98836	2	14593.145	1117	1552.98236	8	65152.69424	556
CotColor	ss715579601	phavu.Chr02	47516500	6.44581	0.00165	0.00892	12.3937	4.4816E-4	0.50344	0.47814	2	10047.11401	1115	1558.7047	8	64279.46854	529
CotColor	ss715579603	phavu.Chr02	47545922	0.81379	0.3672	5.6718E-4	0.81379	0.3672	NaN	NaN	1	1281.97811	1120	1575.31485	7	70843.01719	1
CotColor	ss715579604	phavu.Chr02	47548257	5.93998	0.00272	0.00822	10.98174	9.4961E-4	0.89921	0.3432	2	9279.88	1118	1562.27421	8	63985.21183	531
CotColor	ss715579605	phavu.Chr02	47549333	1.24827	0.2874	0.00174	0.42338	0.51539	2.07276	0.15023	2	1963.25427	1117	1572.7787	8	62431.83177	96
CotColor	ss715579606	phavu.Chr02	47553127	7.75322	4.5287E-4	0.0107	15.06102	1.1018E-4	0.45279	0.50115	2	12068.96278	1117	1556.63815	8	64635.27309	26
CotColor	ss715579607	phavu.Chr02	47559286	7.89349	3.9441E-4	0.01094	15.28389	9.8076E-5	0.5098	0.47538	2	12316.32743	1115	1560.31546	8	64025.55604	22
CotColor	ss715579608	phavu.Chr02	47574690	0.0054	0.94146	3.7698E-6	0.0054	0.94146	NaN	NaN	1	8.51277	1119	1577.79889	7	70373.20091	15
CotColor	ss715579610	phavu.Chr02	47607800	7.81446	4.2635E-4	0.01081	14.55035	1.4393E-4	1.07755	0.29947	2	12189.5289	1116	1559.86931	8	64178.30124	20
CotColor	ss715579613	phavu.Chr02	47641758	4.93237	0.00737	0.00684	9.70526	0.00188	0.16672	0.68312	2	7715.275	1116	1564.21295	8	63635.39194	544
CotColor	ss715579614	phavu.Chr02	47643080	9.01058	1.3122E-4	0.01241	17.88483	2.5386E-5	0.14993	0.69868	2	13997.86913	1117	1553.49263	8	65180.57291	546
